DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:50:21:163,01671,----,
2025-06-24,21:50:21:278,01628,----,
2025-06-24,21:50:21:377,01574,----,
2025-06-24,21:50:21:487,01545,----,
2025-06-24,21:50:21:601,01490,----,
2025-06-24,21:50:21:704,01471,----,
2025-06-24,21:50:21:818,01471,----,
2025-06-24,21:50:21:932,01486,----,
2025-06-24,21:50:22:033,01498,----,
2025-06-24,21:50:22:147,01868,----,
2025-06-24,21:50:22:261,03159,----,
2025-06-24,21:50:22:362,03739,----,
2025-06-24,21:50:22:475,03989,----,
2025-06-24,21:50:22:584,04267,----,
2025-06-24,21:50:22:696,04463,----,
2025-06-24,21:50:22:798,04654,----,
2025-06-24,21:50:22:909,04799,----,
2025-06-24,21:50:23:017,04944,----,
2025-06-24,21:50:23:134,05075,----,
2025-06-24,21:50:23:236,05211,----,
2025-06-24,21:50:23:352,05305,----,
2025-06-24,21:50:23:458,05354,----,
2025-06-24,21:50:23:564,05149,----,
2025-06-24,21:50:23:674,04263,----,
2025-06-24,21:50:23:787,04232,----,
2025-06-24,21:50:23:903,02031,----,
2025-06-24,21:50:24:004,01731,----,
2025-06-24,21:50:24:119,01649,----,
2025-06-24,21:50:24:220,01634,----,
2025-06-24,21:50:24:336,01635,----,
2025-06-24,21:50:24:446,01651,----,
2025-06-24,21:50:24:558,01623,----,
2025-06-24,21:50:24:659,01571,----,
2025-06-24,21:50:24:770,01543,----,
2025-06-24,21:50:24:883,01510,----,
2025-06-24,21:50:24:987,01484,----,
2025-06-24,21:50:25:099,01485,----,
2025-06-24,21:50:25:211,01501,----,
2025-06-24,21:50:25:323,01576,----,
2025-06-24,21:50:25:425,02533,----,
2025-06-24,21:50:25:537,03460,----,
2025-06-24,21:50:25:650,03865,----,
2025-06-24,21:50:25:751,04132,----,
2025-06-24,21:50:25:864,04308,----,
2025-06-24,21:50:25:978,04536,----,
2025-06-24,21:50:26:085,04695,----,
2025-06-24,21:50:26:199,04819,----,
2025-06-24,21:50:26:301,04973,----,
2025-06-24,21:50:26:412,05090,----,
2025-06-24,21:50:26:525,05228,----,
2025-06-24,21:50:26:642,05327,----,
2025-06-24,21:50:26:756,05442,----,
