DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:57:29:814,03113,----,
2025-07-13,20:57:29:925,03133,----,
2025-07-13,20:57:30:040,03205,----,
2025-07-13,20:57:30:143,04233,----,
2025-07-13,20:57:30:256,04261,----,
2025-07-13,20:57:30:361,04261,----,
2025-07-13,20:57:30:475,04345,----,
2025-07-13,20:57:30:578,05469,----,
2025-07-13,20:57:30:693,05421,----,
2025-07-13,20:57:30:796,05421,----,
2025-07-13,20:57:30:910,05382,----,
2025-07-13,20:57:31:022,05156,----,
2025-07-13,20:57:31:125,05170,----,
2025-07-13,20:57:31:239,05222,----,
2025-07-13,20:57:31:353,05222,----,
2025-07-13,20:57:31:457,05736,----,
2025-07-13,20:57:31:570,05738,----,
2025-07-13,20:57:31:673,05744,----,
2025-07-13,20:57:31:785,05744,----,
2025-07-13,20:57:31:898,05739,----,
2025-07-13,20:57:32:002,05655,----,
2025-07-13,20:57:32:114,05658,----,
2025-07-13,20:57:32:227,05664,----,
2025-07-13,20:57:32:330,05664,----,
2025-07-13,20:57:32:444,05749,----,
